timestamp(ms),latitude(deg),longitude(deg),speed(m/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),linear_accel_x(m/s^2),linear_accel_y(m/s^2),linear_accel_z(m/s^2),altitude(m),wifi_enabled,bluetooth_enabled,silent_mode,mobile_data_enabled
1734174183404,37.482376,126.941878,3.294932,-0.004740,3.735639,9.067268,-0.040750,-0.007867,0.045362,39.700001,false,true,false,false
1734174183429,37.482376,126.941878,3.294932,-0.004740,3.735639,9.067268,-0.040750,-0.007867,0.045362,39.700001,false,true,false,false
1734174188316,37.485219,126.927066,0.000000,0.158266,3.519148,9.152100,-0.198967,0.088914,0.010810,0.000000,false,true,false,false
1734174188345,37.482424,126.941708,4.980138,0.158266,3.519148,9.152100,-0.198967,0.088914,0.010810,42.993363,false,true,false,false
1734174188362,37.482424,126.941708,4.980138,0.127723,3.528621,9.148930,-0.029561,0.036345,0.241428,42.993363,false,true,false,false
1734174188378,37.482424,126.941708,4.980138,0.127723,3.528621,9.148930,-0.029561,0.036345,0.241428,42.993363,false,true,false,false
1734174193359,37.486841,126.914634,0.000000,0.259700,3.594323,9.120513,-0.300401,-0.022174,-0.216178,0.000000,false,true,false,false
1734174193389,37.482478,126.941506,4.248435,0.259700,3.594323,9.120513,-0.300401,-0.022174,-0.216178,45.386130,false,true,false,false
1734174193410,37.482478,126.941506,4.248435,0.281470,3.420910,9.186323,0.724095,0.088989,0.484157,45.386130,false,true,false,false
1734174193446,37.482478,126.941506,4.248435,0.281470,3.420910,9.186323,0.724095,0.088989,0.484157,45.386130,false,true,false,false
1734174198374,37.486841,126.914634,0.000000,0.278749,3.297639,9.231373,-0.101579,0.190713,0.733594,0.000000,false,true,false,false
1734174198403,37.482507,126.941408,3.005227,0.278749,3.297639,9.231373,-0.101579,0.190713,0.733594,47.485992,false,true,false,false
1734174198425,37.482507,126.941408,3.005227,0.278749,3.297639,9.231373,-0.101579,0.190713,0.733594,47.485992,false,true,false,false
1734174198477,37.482507,126.941408,3.005227,0.257811,3.331552,9.219798,-0.080640,-0.001217,-0.253214,47.485992,false,true,false,false
1734174203400,37.486841,126.914634,0.000000,0.143515,3.372896,9.207244,0.103088,-0.157483,0.161567,0.000000,false,true,false,false
1734174203428,37.482519,126.941377,2.106802,0.143515,3.372896,9.207244,0.103088,-0.157483,0.161567,47.481887,false,true,false,false
1734174203445,37.482519,126.941377,2.106802,0.143515,3.372896,9.207244,0.103088,-0.157483,0.161567,47.481887,false,true,false,false
1734174203465,37.482519,126.941377,2.106802,0.143515,3.372896,9.207244,0.103088,-0.157483,0.161567,47.481887,false,true,false,false
1734174208408,37.486841,126.914634,0.000000,-0.312684,3.383345,9.199217,-0.439095,-0.256517,0.387466,0.000000,false,true,false,false
1734174208436,37.482524,126.941372,1.539865,-0.312684,3.383345,9.199217,-0.439095,-0.256517,0.387466,44.099371,false,true,false,false
1734174208457,37.482524,126.941372,1.539865,-0.312684,3.383345,9.199217,-0.439095,-0.256517,0.387466,44.099371,false,true,false,false
1734174208504,37.482524,126.941372,1.539865,-0.312684,3.383345,9.199217,-0.439095,-0.256517,0.387466,44.099371,false,true,false,false
1734174213423,37.486841,126.914634,0.000000,-0.447338,3.269222,9.234850,0.009199,-0.060992,0.033404,0.000000,false,true,false,false
1734174213460,37.482523,126.941382,1.024186,-0.447338,3.269222,9.234850,0.009199,-0.060992,0.033404,44.351782,false,true,false,false
1734174213481,37.482523,126.941382,1.024186,-0.447338,3.269222,9.234850,0.009199,-0.060992,0.033404,44.351782,false,true,false,false
1734174213520,37.482523,126.941382,1.024186,-0.447338,3.269222,9.234850,0.009199,-0.060992,0.033404,44.351782,false,true,false,false
1734174218459,37.486841,126.914634,0.000000,-0.405490,3.350659,9.207553,0.446192,0.013195,-0.427716,0.000000,false,true,false,false
1734174218489,37.482518,126.941410,0.542420,-0.405490,3.350659,9.207553,0.446192,0.013195,-0.427716,54.844688,false,true,false,false
1734174218506,37.482518,126.941410,0.542420,-0.405490,3.350659,9.207553,0.446192,0.013195,-0.427716,54.844688,false,true,false,false
1734174218549,37.482518,126.941410,0.542420,-0.405490,3.350659,9.207553,0.446192,0.013195,-0.427716,54.844688,false,true,false,false
1734174223521,37.486841,126.914634,0.000000,0.309794,4.672572,8.616348,0.090038,0.000910,0.101239,0.000000,false,true,false,false
1734174223558,37.482509,126.941447,0.205407,0.309794,4.672572,8.616348,0.090038,0.000910,0.101239,51.989185,false,true,false,false
1734174223577,37.482509,126.941447,0.205407,0.309794,4.672572,8.616348,0.090038,0.000910,0.101239,51.989185,false,true,false,false
1734174223621,37.482509,126.941447,0.205407,0.309794,4.672572,8.616348,0.090038,0.000910,0.101239,51.989185,false,true,false,false
1734174228537,37.486841,126.914634,0.000000,-0.164433,4.241906,8.840222,0.032751,0.055686,0.047354,0.000000,false,true,false,false
1734174228565,37.482500,126.941484,0.030233,-0.164433,4.241906,8.840222,0.032751,0.055686,0.047354,49.050446,false,true,false,false
1734174228578,37.482500,126.941484,0.030233,-0.164433,4.241906,8.840222,0.032751,0.055686,0.047354,49.050446,false,true,false,false
1734174228606,37.482500,126.941484,0.030233,-0.164433,4.241906,8.840222,0.032751,0.055686,0.047354,49.050446,false,true,false,false
1734174233566,37.486841,126.914634,0.000000,0.087884,4.001961,8.952483,-0.023241,0.065787,-0.227713,0.000000,false,true,false,false
1734174233599,37.482492,126.941516,0.123678,0.087884,4.001961,8.952483,-0.023241,0.065787,-0.227713,47.024102,false,true,false,false
1734174233616,37.482492,126.941516,0.123678,0.087884,4.001961,8.952483,-0.023241,0.065787,-0.227713,47.024102,false,true,false,false
1734174233636,37.482492,126.941516,0.123678,0.087884,4.001961,8.952483,-0.023241,0.065787,-0.227713,47.024102,false,true,false,false
1734174238541,37.486841,126.914634,0.000000,0.355955,3.957808,8.965458,-0.027949,0.069240,0.218999,0.000000,false,true,false,false
1734174238568,37.482485,126.941542,0.186001,0.355955,3.957808,8.965458,-0.027949,0.069240,0.218999,45.632422,false,true,false,false
1734174238589,37.482485,126.941542,0.186001,0.286925,3.984150,8.956260,-0.148061,-0.062447,-0.494852,45.632422,false,true,false,false
1734174238646,37.482485,126.941542,0.186001,0.286925,3.984150,8.956260,-0.148061,-0.062447,-0.494852,45.632422,false,true,false,false
1734174243633,37.486841,126.914634,0.000000,0.105917,3.334509,9.221725,-0.448288,-0.111914,0.082442,0.000000,false,true,false,false
1734174243665,37.482479,126.941564,0.218229,0.105917,3.334509,9.221725,-0.448288,-0.111914,0.082442,45.221939,false,true,false,false
1734174243683,37.482479,126.941564,0.218229,0.105917,3.334509,9.221725,-0.448288,-0.111914,0.082442,45.221939,false,true,false,false
1734174243724,37.482479,126.941564,0.218229,0.105917,3.334509,9.221725,-0.448288,-0.111914,0.082442,45.221939,false,true,false,false
1734174248601,37.486841,126.914634,0.000000,0.573674,3.895452,8.981465,-0.295947,-0.414283,-0.340492,0.000000,false,true,false,false
1734174248632,37.482474,126.941581,0.232866,0.573674,3.895452,8.981465,-0.295947,-0.414283,-0.340492,45.162421,false,true,false,false
1734174248668,37.482474,126.941581,0.232866,0.605643,3.618757,9.094402,0.495690,0.293369,0.645510,45.162421,false,true,false,false
1734174248683,37.482474,126.941581,0.232866,0.605643,3.618757,9.094402,0.495690,0.293369,0.645510,45.162421,false,true,false,false
1734174253718,37.486841,126.914634,0.000000,0.382890,4.040754,8.927266,-0.129105,-0.545220,-0.216861,0.000000,false,true,false,false
1734174253749,37.482471,126.941596,0.237309,0.382890,4.040754,8.927266,-0.129105,-0.545220,-0.216861,45.562638,false,true,false,false
1734174253767,37.482471,126.941596,0.237309,0.382890,4.040754,8.927266,-0.129105,-0.545220,-0.216861,45.562638,false,true,false,false
1734174253812,37.482471,126.941596,0.237309,0.382890,4.040754,8.927266,-0.129105,-0.545220,-0.216861,45.562638,false,true,false,false
1734174258660,37.486841,126.914634,0.000000,0.725796,5.354756,8.183530,-0.414550,0.386839,1.044023,0.000000,false,true,false,false
1734174258698,37.482467,126.941608,0.235868,0.725796,5.354756,8.183530,-0.414550,0.386839,1.044023,47.311497,false,true,false,false
1734174258718,37.482467,126.941608,0.235868,0.725796,5.354756,8.183530,-0.414550,0.386839,1.044023,47.311497,false,true,false,false
1734174258766,37.482467,126.941608,0.235868,0.268207,5.298812,8.247485,-0.878729,-0.859962,-1.215415,47.311497,false,true,false,false
1734174263693,37.486841,126.914634,0.000000,0.319995,5.002886,8.428468,0.367141,1.579073,-0.658984,0.000000,false,true,false,false
1734174263752,37.482465,126.941618,0.231064,0.319995,5.002886,8.428468,0.367141,1.579073,-0.658984,47.288916,false,true,false,false
1734174263768,37.482465,126.941618,0.231064,0.319995,5.002886,8.428468,0.367141,1.579073,-0.658984,47.288916,false,true,false,false
1734174263790,37.482465,126.941618,0.231064,0.244529,5.445054,8.152418,1.692380,-0.373836,0.888387,47.288916,false,true,false,false
1734174268788,37.486841,126.914634,0.000000,-0.412091,5.193449,8.308345,0.735308,-0.440959,0.215313,0.000000,false,true,false,false
1734174268844,37.482462,126.941627,0.224280,-0.571520,5.147871,8.327252,0.983322,-0.869432,3.344780,47.026155,false,true,false,false
1734174268858,37.482462,126.941627,0.224280,-0.571520,5.147871,8.327252,0.983322,-0.869432,3.344780,47.026155,false,true,false,false
1734174268878,37.482462,126.941627,0.224280,-0.571520,5.147871,8.327252,0.983322,-0.869432,3.344780,47.026155,false,true,false,false
1734174273724,37.486841,126.914634,0.000000,-0.165296,5.461064,8.143698,-0.086095,-0.049869,-0.288023,0.000000,false,true,false,false
1734174273762,37.482460,126.941635,0.216262,-0.165296,5.461064,8.143698,-0.086095,-0.049869,-0.288023,46.923516,false,true,false,false
1734174273790,37.482460,126.941635,0.216262,-0.165296,5.461064,8.143698,-0.086095,-0.049869,-0.288023,46.923516,false,true,false,false
1734174273823,37.482460,126.941635,0.216262,-0.165296,5.461064,8.143698,-0.086095,-0.049869,-0.288023,46.923516,false,true,false,false
1734174278746,37.483885,126.939496,0.000000,-0.188953,5.472748,8.135335,0.064454,0.048581,-0.025874,0.000000,false,true,false,false
1734174278778,37.482459,126.941641,0.207435,-0.188953,5.472748,8.135335,0.064454,0.048581,-0.025874,47.245806,false,true,false,false
1734174278803,37.482459,126.941641,0.207435,-0.188953,5.472748,8.135335,0.064454,0.048581,-0.025874,47.245806,false,true,false,false
1734174278855,37.482459,126.941641,0.207435,-0.188953,5.472748,8.135335,0.064454,0.048581,-0.025874,47.245806,false,true,false,false
1734174283792,37.483885,126.939496,0.000000,-0.036358,5.681163,7.993337,0.069876,0.005365,0.022749,0.000000,false,true,false,false
1734174283819,37.482457,126.941646,0.198191,-0.036358,5.681163,7.993337,0.069876,0.005365,0.022749,48.890292,false,true,false,false
1734174283838,37.482457,126.941646,0.198191,-0.036358,5.681163,7.993337,0.069876,0.005365,0.022749,48.890292,false,true,false,false
1734174283884,37.482457,126.941646,0.198191,-0.036358,5.681163,7.993337,0.069876,0.005365,0.022749,48.890292,false,true,false,false
1734174288784,37.483885,126.939496,0.000000,-0.029111,4.717565,8.597329,0.048264,0.058867,0.031673,0.000000,false,true,false,false
1734174288810,37.482456,126.941651,0.185847,0.007813,4.772933,8.566760,0.083166,-0.192825,-0.215486,50.300982,false,true,false,false
1734174288855,37.482456,126.941651,0.185847,0.007813,4.772933,8.566760,0.083166,-0.192825,-0.215486,50.300982,false,true,false,false
1734174288875,37.482456,126.941651,0.185847,0.007813,4.772933,8.566760,0.083166,-0.192825,-0.215486,50.300982,false,true,false,false
1734174293859,37.483885,126.939496,0.000000,0.104537,4.269809,8.827692,0.285718,0.549719,-0.572186,0.000000,false,true,false,false
1734174293894,37.482455,126.941654,0.168378,0.104537,4.269809,8.827692,0.285718,0.549719,-0.572186,51.808437,false,true,false,false
1734174293928,37.482455,126.941654,0.168378,0.104537,4.269809,8.827692,0.285718,0.549719,-0.572186,51.808437,false,true,false,false
1734174293949,37.482455,126.941654,0.168378,0.104537,4.269809,8.827692,0.285718,0.549719,-0.572186,51.808437,false,true,false,false
1734174298920,37.483885,126.939496,0.000000,0.331440,4.228995,8.841725,-1.071249,0.990664,-0.183992,0.000000,false,true,false,false
1734174298945,37.482454,126.941656,0.147671,0.331440,4.228995,8.841725,-1.071249,0.990664,-0.183992,52.621834,false,true,false,false
1734174298957,37.482454,126.941656,0.147671,0.331440,4.228995,8.841725,-1.071249,0.990664,-0.183992,52.621834,false,true,false,false
1734174298984,37.482454,126.941656,0.147671,0.331440,4.228995,8.841725,-1.071249,0.990664,-0.183992,52.621834,false,true,false,false
1734174303899,37.483885,126.939496,0.000000,0.702147,4.517358,8.675877,-0.455544,-0.143151,-1.366079,0.000000,false,true,false,false
1734174303927,37.482454,126.941655,0.125773,0.895258,4.714366,8.552404,-0.854557,0.759079,1.012731,52.851899,false,true,false,false
1734174303943,37.482454,126.941655,0.125773,0.895258,4.714366,8.552404,-0.854557,0.759079,1.012731,52.851899,false,true,false,false
1734174303977,37.482454,126.941655,0.125773,0.895258,4.714366,8.552404,-0.854557,0.759079,1.012731,52.851899,false,true,false,false
1734174308922,37.483885,126.939496,0.000000,0.314458,4.740792,8.578831,0.284092,-0.467142,-2.078274,0.000000,false,true,false,false
1734174308952,37.482454,126.941654,0.104346,0.314458,4.740792,8.578831,0.284092,-0.467142,-2.078274,52.465721,false,true,false,false
1734174308967,37.482454,126.941654,0.104346,0.268426,4.711969,8.596256,-0.002670,0.747110,-0.513132,52.465721,false,true,false,false
1734174309012,37.482454,126.941654,0.104346,0.268426,4.711969,8.596256,-0.002670,0.747110,-0.513132,52.465721,false,true,false,false
1734174313979,37.483885,126.939496,0.000000,0.575012,4.670303,8.603953,-1.195111,-0.442142,0.211797,0.000000,false,true,false,false
1734174314011,37.482455,126.941651,0.084551,0.614294,4.027503,8.920327,-0.394028,0.037852,-1.536310,52.323990,false,true,false,false
1734174314029,37.482455,126.941651,0.084551,0.614294,4.027503,8.920327,-0.394028,0.037852,-1.536310,52.323990,false,true,false,false
1734174314072,37.482455,126.941651,0.084551,0.614294,4.027503,8.920327,-0.394028,0.037852,-1.536310,52.323990,false,true,false,false
1734174318996,37.483885,126.939496,0.000000,0.760552,4.318143,8.771862,-0.667178,2.515208,0.101349,0.000000,false,true,false,false
1734174319034,37.482455,126.941648,0.067017,0.760552,4.318143,8.771862,-0.667178,2.515208,0.101349,52.385612,false,true,false,false
1734174319066,37.482455,126.941648,0.067017,0.526358,4.610454,8.639272,0.819184,-0.207517,2.707150,52.385612,false,true,false,false
1734174319084,37.482455,126.941648,0.067017,0.526358,4.610454,8.639272,0.819184,-0.207517,2.707150,52.385612,false,true,false,false
1734174324023,37.483885,126.939496,0.000000,0.287569,4.425286,8.746685,0.222396,-0.666390,-0.699473,0.000000,false,true,false,false
1734174324049,37.482456,126.941644,0.051942,0.287569,4.425286,8.746685,0.222396,-0.666390,-0.699473,52.408207,false,true,false,false
1734174324068,37.482456,126.941644,0.051942,0.287569,4.425286,8.746685,0.222396,-0.666390,-0.699473,52.408207,false,true,false,false
1734174324115,37.482456,126.941644,0.051942,0.016596,4.271417,8.827518,0.605897,0.785437,0.033722,52.408207,false,true,false,false
1734174329026,37.483885,126.939496,0.000000,1.112830,1.422983,9.638833,-1.804754,-0.012798,1.623791,0.000000,false,true,false,false
1734174329061,37.482676,126.941315,0.766290,1.112830,1.422983,9.638833,-1.804754,-0.012798,1.623791,52.301396,false,true,false,false
1734174329091,37.482676,126.941315,0.766290,1.112830,1.422983,9.638833,-1.804754,-0.012798,1.623791,52.301396,false,true,false,false
1734174329128,37.482676,126.941315,0.766290,3.640479,0.591748,9.086643,1.500171,-0.718641,-0.067386,52.301396,false,true,false,false
1734174334015,37.483885,126.939496,0.000000,-1.253597,1.337357,9.633813,1.327817,0.604341,-0.458933,0.000000,false,true,false,false
1734174334041,37.482888,126.940997,1.425057,-1.253597,1.337357,9.633813,1.327817,0.604341,-0.458933,52.083669,false,true,false,false
1734174334058,37.482888,126.940997,1.425057,-1.253597,1.337357,9.633813,1.327817,0.604341,-0.458933,52.083669,false,true,false,false
1734174334074,37.482888,126.940997,1.425057,-1.253597,1.337357,9.633813,1.327817,0.604341,-0.458933,52.083669,false,true,false,false
1734174339066,37.483885,126.939496,0.000000,5.183238,1.375321,8.210535,-1.326179,-0.422428,-1.482529,0.000000,false,true,false,false
1734174339124,37.483085,126.940701,1.934086,5.183238,1.375321,8.210535,-1.326179,-0.422428,-1.482529,51.962484,false,true,false,false
1734174339154,37.483085,126.940701,1.934086,5.183238,1.375321,8.210535,-1.326179,-0.422428,-1.482529,51.962484,false,true,false,false
1734174339174,37.483085,126.940701,1.934086,5.183238,1.375321,8.210535,-1.326179,-0.422428,-1.482529,51.962484,false,true,false,false
1734174344083,37.483885,126.939496,0.000000,2.370082,3.257217,8.941120,0.457470,-1.250876,-3.539502,0.000000,false,true,false,false
1734174344115,37.483263,126.940434,2.310266,2.370082,3.257217,8.941120,0.457470,-1.250876,-3.539502,51.627693,false,true,false,false
